subjID,logts,trialname,trialindex,trialstructure,goaldistances,numwalls,walldistances,numbounces,ballstartpos,ballwaitpos,trialtarget,targetswitched,usertarget,responsetime,simtime,score
user_1547687030605,1547687543778,contain_sc3_var_l2_complex_l3,135,"{'Name': 'contain_sc3_var_l2_complex_l3', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[30, 200], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[100, 0], [120, 250], [0, 0, 0], 1], [[100, 230], [350, 250], [0, 0, 0], 1], [[180, 490], [220, 530], [0, 0, 0], 1], [[360, 300], [400, 340], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[370, 500], [420, 600], 201, [255, 0, 0]], [[420, 200], [520, 250], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 500, 'left': 370, 'bottom': 600, 'right': 420, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 379.78311037803}, {'name': 'red', 'goal': {'top': 200, 'left': 420, 'bottom': 250, 'right': 520, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 372.9447237909}]",4,"[{'wall': {'top': 0, 'left': 100, 'bottom': 250, 'right': 120}, 'walldist': 67.824497675134}, {'wall': {'top': 230, 'left': 100, 'bottom': 250, 'right': 350}, 'walldist': 67.824497675134}, {'wall': {'top': 490, 'left': 180, 'bottom': 530, 'right': 220}, 'walldist': 233.87336415304}, {'wall': {'top': 300, 'left': 360, 'bottom': 340, 'right': 400}, 'walldist': 310.1669995058}]",9,"{'x': 30, 'y': 200}","{'x': 49.863117939704, 'y': 295.67773573806}",red,True,green,293,1778,-10
user_1547687030605,1547687546098,contain_sc4_var_l1_complex_l2,136,"{'Name': 'contain_sc4_var_l1_complex_l2', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [175, 175], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [450, 160], [0, 0, 0], 1], [[400, 350], [440, 390], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 50], [280, 100], 201, [255, 0, 0]], [[480, 110], [580, 160], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 50, 'left': 180, 'bottom': 100, 'right': 280, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 110, 'left': 480, 'bottom': 160, 'right': 580, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 439.10420175626}]",2,"[{'wall': {'top': 140, 'left': 0, 'bottom': 160, 'right': 450}, 'walldist': 327.50000000001}, {'wall': {'top': 350, 'left': 400, 'bottom': 390, 'right': 440}, 'walldist': 233.80012831476}]",2,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 487.50000000001}",green,False,green,229,943,101
user_1547687030605,1547687548962,contain_sc1_var_l3_complex_l3_LEFT,137,"{'Name': 'contain_sc1_var_l3_complex_l3_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 480], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[130, 550], [550, 570], [0, 0, 0], 1], [[530, 30], [550, 550], [0, 0, 0], 1], [[130, 30], [550, 50], [0, 0, 0], 1], [[380, 340], [420, 380], [0, 0, 0], 1], [[200, 160], [240, 200], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[10, 470], [60, 570], 202, [0, 255, 0]], [[80, 250], [130, 350], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 470, 'left': 10, 'bottom': 570, 'right': 60, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 330.70019292479}, {'name': 'green', 'goal': {'top': 250, 'left': 80, 'bottom': 350, 'right': 130, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 262.62046418796}]",5,"[{'wall': {'top': 550, 'left': 130, 'bottom': 570, 'right': 550}, 'walldist': 138.89690302741}, {'wall': {'top': 30, 'left': 530, 'bottom': 550, 'right': 550}, 'walldist': 144.58676668846}, {'wall': {'top': 30, 'left': 130, 'bottom': 50, 'right': 550}, 'walldist': 361.10309697259}, {'wall': {'top': 340, 'left': 380, 'bottom': 380, 'right': 420}, 'walldist': 31.103096972591}, {'wall': {'top': 160, 'left': 200, 'bottom': 200, 'right': 240}, 'walldist': 256.33869386719}]",6,"{'x': 300, 'y': 480}","{'x': 385.41323331154, 'y': 411.10309697259}",red,True,green,97,1695,-10
user_1547687030605,1547687551523,contain_sc4_var_l2_complex_l1_LEFT,138,"{'Name': 'contain_sc4_var_l2_complex_l1_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 320], [160, 600], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[50, 320], [100, 420], 201, [255, 0, 0]], [[110, 20], [160, 120], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 320, 'left': 50, 'bottom': 420, 'right': 100, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 20, 'left': 110, 'bottom': 120, 'right': 160, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 437.44285341059}]",1,"[{'wall': {'top': 320, 'left': 140, 'bottom': 600, 'right': 160}, 'walldist': 327.50000000001}]",3,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",red,False,green,101,1263,-10
user_1547687030605,1547687553458,contain_sc2_var_l1_complex_l1_RIGHT,139,"{'Name': 'contain_sc2_var_l1_complex_l1_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 110], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[170, 230], [400, 250], [0, 0, 0], 1], [[170, 350], [400, 370], [0, 0, 0], 1], [[150, 0], [170, 250], [0, 0, 0], 1], [[150, 350], [170, 600], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[420, 40], [470, 140], 201, [255, 0, 0]], [[450, 250], [500, 350], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 40, 'left': 420, 'bottom': 140, 'right': 470, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 397.35575051792}, {'name': 'green', 'goal': {'top': 250, 'left': 450, 'bottom': 350, 'right': 500, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 425.74590258108}]",4,"[{'wall': {'top': 230, 'left': 170, 'bottom': 250, 'right': 400}, 'walldist': 145.91692846255}, {'wall': {'top': 350, 'left': 170, 'bottom': 370, 'right': 400}, 'walldist': 207.10323515567}, {'wall': {'top': 0, 'left': 150, 'bottom': 250, 'right': 170}, 'walldist': 122.79968491543}, {'wall': {'top': 350, 'left': 150, 'bottom': 600, 'right': 170}, 'walldist': 193.85500410185}]",6,"{'x': 100, 'y': 110}","{'x': 27.200315084575, 'y': 200}",green,False,green,132,771,106
user_1547687030605,1547687560322,contain_sc4_var_l1_complex_l4_LEFT,140,"{'Name': 'contain_sc4_var_l1_complex_l4_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 150], [160, 600], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[50, 320], [100, 420], 201, [255, 0, 0]], [[110, 20], [160, 120], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 320, 'left': 50, 'bottom': 420, 'right': 100, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 20, 'left': 110, 'bottom': 120, 'right': 160, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 437.44285341059}]",1,"[{'wall': {'top': 150, 'left': 140, 'bottom': 600, 'right': 160}, 'walldist': 327.50000000001}]",13,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",green,False,green,293,5627,98
user_1547687030605,1547687562178,contain_sc4_var_l3_complex_l1,141,"{'Name': 'contain_sc4_var_l3_complex_l1', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [180, 160], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 50], [280, 100], 201, [255, 0, 0]], [[480, 110], [580, 160], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 50, 'left': 180, 'bottom': 100, 'right': 280, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 390}, {'name': 'red', 'goal': {'top': 110, 'left': 480, 'bottom': 160, 'right': 580, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 440.97193788267}]",1,"[{'wall': {'top': 140, 'left': 0, 'bottom': 160, 'right': 180}, 'walldist': 330.08521626998}]",2,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 490}",red,True,red,22,907,111
user_1547687030605,1547687563970,contain_sc3_var_l2_complex_l2_LEFT,142,"{'Name': 'contain_sc3_var_l2_complex_l2_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 570], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[0, 480], [250, 500], [0, 0, 0], 1], [[230, 250], [250, 500], [0, 0, 0], 1], [[490, 380], [530, 420], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[500, 180], [600, 230], 201, [255, 0, 0]], [[200, 80], [250, 180], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 180, 'left': 500, 'bottom': 230, 'right': 600, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 392.43274124364}, {'name': 'green', 'goal': {'top': 80, 'left': 200, 'bottom': 180, 'right': 250, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 381.76623266078}]",3,"[{'wall': {'top': 480, 'left': 0, 'bottom': 500, 'right': 250}, 'walldist': 70.687031342395}, {'wall': {'top': 250, 'left': 230, 'bottom': 500, 'right': 250}, 'walldist': 70.687031342395}, {'wall': {'top': 380, 'left': 490, 'bottom': 420, 'right': 530}, 'walldist': 246.13788087167}]",4,"{'x': 200, 'y': 570}","{'x': 287.50000000001, 'y': 559.92}",green,False,red,101,752,-10
user_1547687030605,1547687565955,contain_sc4_var_l1_complex_l1_distractor_RIGHT,143,"{'Name': 'contain_sc4_var_l1_complex_l1_distractor_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 100], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[440, 0], [460, 450], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[130, 480], [180, 580], 201, [255, 0, 0]], [[290, 480], [340, 580], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 480, 'left': 130, 'bottom': 580, 'right': 180, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 290.52753742115}, {'name': 'green', 'goal': {'top': 480, 'left': 290, 'bottom': 580, 'right': 340, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 340.00919105224}]",1,"[{'wall': {'top': 0, 'left': 440, 'bottom': 450, 'right': 460}, 'walldist': 327.5}]",1,"{'x': 200, 'y': 100}","{'x': 112.5, 'y': 190}",green,False,red,309,661,-10
user_1547687030605,1547687567907,contain_sc1_var_l1_complex_l4,144,"{'Name': 'contain_sc1_var_l1_complex_l4', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[120, 300], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[30, 110], [220, 130], [0, 0, 0], 1], [[380, 110], [570, 130], [0, 0, 0], 1], [[30, 130], [50, 550], [0, 0, 0], 1], [[50, 530], [570, 550], [0, 0, 0], 1], [[550, 130], [570, 550], [0, 0, 0], 1], [[220, 380], [260, 420], [0, 0, 0], 1], [[400, 200], [440, 240], [0, 0, 0], 1], [[400, 460], [440, 500], [0, 0, 0], 1], [[150, 30], [190, 70], [0, 0, 0], 1], [[500, 50], [540, 90], [0, 0, 0], 1], [[130, 200], [170, 240], [0, 0, 0], 1], [[280, 300], [320, 340], [0, 0, 0], 1], [[100, 350], [140, 390], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[30, 10], [130, 60], 202, [0, 255, 0]], [[250, 80], [350, 130], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 10, 'left': 30, 'bottom': 60, 'right': 130, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 335.92231308069}, {'name': 'red', 'goal': {'top': 80, 'left': 250, 'bottom': 130, 'right': 350, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 266.21772301215}]",13,"[{'wall': {'top': 110, 'left': 30, 'bottom': 130, 'right': 220}, 'walldist': 260}, {'wall': {'top': 110, 'left': 380, 'bottom': 130, 'right': 570}, 'walldist': 320.38095756109}, {'wall': {'top': 130, 'left': 30, 'bottom': 550, 'right': 50}, 'walldist': 142.79968491543}, {'wall': {'top': 530, 'left': 50, 'bottom': 550, 'right': 570}, 'walldist': 140}, {'wall': {'top': 130, 'left': 550, 'bottom': 550, 'right': 570}, 'walldist': 357.20031508457}, {'wall': {'top': 380, 'left': 220, 'bottom': 420, 'right': 260}, 'walldist': 27.200315084569}, {'wall': {'top': 200, 'left': 400, 'bottom': 240, 'right': 440}, 'walldist': 255.79673682662}, {'wall': {'top': 460, 'left': 400, 'bottom': 500, 'right': 440}, 'walldist': 218.70521386365}, {'wall': {'top': 30, 'left': 150, 'bottom': 70, 'right': 190}, 'walldist': 320.01224700881}, {'wall': {'top': 50, 'left': 500, 'bottom': 90, 'right': 540}, 'walldist': 429.38564669544}, {'wall': {'top': 200, 'left': 130, 'bottom': 240, 'right': 170}, 'walldist': 151.72285797547}, {'wall': {'top': 300, 'left': 280, 'bottom': 340, 'right': 320}, 'walldist': 100.51813244807}, {'wall': {'top': 350, 'left': 100, 'bottom': 390, 'right': 140}, 'walldist': 52.799684915431}]",5,"{'x': 120, 'y': 300}","{'x': 192.79968491543, 'y': 390}",red,False,red,66,891,109
user_1547687030605,1547687570162,contain_sc4_var_l1_complex_l1_distractor,145,"{'Name': 'contain_sc4_var_l1_complex_l1_distractor', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [450, 160], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[480, 420], [580, 470], 201, [255, 0, 0]], [[480, 260], [580, 310], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 420, 'left': 480, 'bottom': 470, 'right': 580, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 293.18296335224}, {'name': 'red', 'goal': {'top': 260, 'left': 480, 'bottom': 310, 'right': 580, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 343.44759425566}]",1,"[{'wall': {'top': 140, 'left': 0, 'bottom': 160, 'right': 450}, 'walldist': 330}]",1,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 490}",red,True,red,690,636,82
user_1547687030605,1547687572035,contain_sc4_var_l2_complex_l1,146,"{'Name': 'contain_sc4_var_l2_complex_l1', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [280, 160], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 50], [280, 100], 201, [255, 0, 0]], [[480, 110], [580, 160], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 50, 'left': 180, 'bottom': 100, 'right': 280, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 390}, {'name': 'red', 'goal': {'top': 110, 'left': 480, 'bottom': 160, 'right': 580, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 440.97193788267}]",1,"[{'wall': {'top': 140, 'left': 0, 'bottom': 160, 'right': 280}, 'walldist': 330}]",2,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 490}",red,True,red,2,907,112
user_1547687030605,1547687573826,contain_sc1_var_l2_complex_l1,147,"{'Name': 'contain_sc1_var_l2_complex_l1', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[120, 300], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[30, 110], [130, 130], [0, 0, 0], 1], [[470, 110], [570, 130], [0, 0, 0], 1], [[30, 130], [50, 550], [0, 0, 0], 1], [[50, 530], [570, 550], [0, 0, 0], 1], [[550, 130], [570, 550], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[30, 10], [130, 60], 201, [255, 0, 0]], [[250, 80], [350, 130], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 10, 'left': 30, 'bottom': 60, 'right': 130, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 338.97824413965}, {'name': 'red', 'goal': {'top': 80, 'left': 250, 'bottom': 130, 'right': 350, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 263.45065951711}]",5,"[{'wall': {'top': 110, 'left': 30, 'bottom': 130, 'right': 130}, 'walldist': 271.30471798331}, {'wall': {'top': 110, 'left': 470, 'bottom': 130, 'right': 570}, 'walldist': 369.46752225331}, {'wall': {'top': 130, 'left': 30, 'bottom': 550, 'right': 50}, 'walldist': 157.50000000001}, {'wall': {'top': 530, 'left': 50, 'bottom': 550, 'right': 570}, 'walldist': 140}, {'wall': {'top': 130, 'left': 550, 'bottom': 550, 'right': 570}, 'walldist': 342.49999999999}]",2,"{'x': 120, 'y': 300}","{'x': 207.50000000001, 'y': 390}",red,True,red,4,922,112
user_1547687030605,1547687576098,contain_sc1_var_l1_complex_l4_distractor,148,"{'Name': 'contain_sc1_var_l1_complex_l4_distractor', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[120, 300], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[30, 110], [220, 130], [0, 0, 0], 1], [[380, 110], [570, 130], [0, 0, 0], 1], [[30, 130], [50, 550], [0, 0, 0], 1], [[50, 530], [570, 550], [0, 0, 0], 1], [[550, 130], [570, 550], [0, 0, 0], 1], [[220, 380], [260, 420], [0, 0, 0], 1], [[400, 180], [440, 220], [0, 0, 0], 1], [[400, 460], [440, 500], [0, 0, 0], 1], [[150, 30], [190, 70], [0, 0, 0], 1], [[500, 50], [540, 90], [0, 0, 0], 1], [[130, 200], [170, 240], [0, 0, 0], 1], [[280, 300], [320, 340], [0, 0, 0], 1], [[100, 350], [140, 390], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[30, 10], [130, 60], 201, [255, 0, 0]], [[380, 40], [480, 90], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 10, 'left': 30, 'bottom': 60, 'right': 130, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 335.92231308069}, {'name': 'green', 'goal': {'top': 40, 'left': 380, 'bottom': 90, 'right': 480, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 353.61555108304}]",13,"[{'wall': {'top': 110, 'left': 30, 'bottom': 130, 'right': 220}, 'walldist': 260}, {'wall': {'top': 110, 'left': 380, 'bottom': 130, 'right': 570}, 'walldist': 320.38095756109}, {'wall': {'top': 130, 'left': 30, 'bottom': 550, 'right': 50}, 'walldist': 142.79968491543}, {'wall': {'top': 530, 'left': 50, 'bottom': 550, 'right': 570}, 'walldist': 140}, {'wall': {'top': 130, 'left': 550, 'bottom': 550, 'right': 570}, 'walldist': 357.20031508457}, {'wall': {'top': 380, 'left': 220, 'bottom': 420, 'right': 260}, 'walldist': 27.200315084569}, {'wall': {'top': 180, 'left': 400, 'bottom': 220, 'right': 440}, 'walldist': 268.01487005602}, {'wall': {'top': 460, 'left': 400, 'bottom': 500, 'right': 440}, 'walldist': 218.70521386365}, {'wall': {'top': 30, 'left': 150, 'bottom': 70, 'right': 190}, 'walldist': 320.01224700881}, {'wall': {'top': 50, 'left': 500, 'bottom': 90, 'right': 540}, 'walldist': 429.38564669544}, {'wall': {'top': 200, 'left': 130, 'bottom': 240, 'right': 170}, 'walldist': 151.72285797547}, {'wall': {'top': 300, 'left': 280, 'bottom': 340, 'right': 320}, 'walldist': 100.51813244807}, {'wall': {'top': 350, 'left': 100, 'bottom': 390, 'right': 140}, 'walldist': 52.799684915431}]",5,"{'x': 120, 'y': 300}","{'x': 192.79968491543, 'y': 390}",green,False,green,260,1062,100
user_1547687030605,1547687577875,contain_sc2_var_l1_complex_l2_RIGHT,149,"{'Name': 'contain_sc2_var_l1_complex_l2_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 110], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[170, 230], [400, 250], [0, 0, 0], 1], [[170, 350], [400, 370], [0, 0, 0], 1], [[150, 0], [170, 250], [0, 0, 0], 1], [[150, 350], [170, 600], [0, 0, 0], 1], [[80, 360], [120, 400], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[420, 40], [470, 140], 201, [255, 0, 0]], [[450, 250], [500, 350], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 40, 'left': 420, 'bottom': 140, 'right': 470, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 397.35575051792}, {'name': 'red', 'goal': {'top': 250, 'left': 450, 'bottom': 350, 'right': 500, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 425.74590258108}]",5,"[{'wall': {'top': 230, 'left': 170, 'bottom': 250, 'right': 400}, 'walldist': 145.91692846255}, {'wall': {'top': 350, 'left': 170, 'bottom': 370, 'right': 400}, 'walldist': 207.10323515567}, {'wall': {'top': 0, 'left': 150, 'bottom': 250, 'right': 170}, 'walldist': 122.79968491543}, {'wall': {'top': 350, 'left': 150, 'bottom': 600, 'right': 170}, 'walldist': 193.85500410185}, {'wall': {'top': 360, 'left': 80, 'bottom': 400, 'right': 120}, 'walldist': 168.48681469826}]",6,"{'x': 100, 'y': 110}","{'x': 27.200315084575, 'y': 200}",red,True,red,18,774,111
user_1547687030605,1547687581651,contain_sc1_var_l1_complex_l3_distractor_LEFT,150,"{'Name': 'contain_sc1_var_l1_complex_l3_distractor_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 480], [175, -175], 20, [0, 0, 255], 1], 'Walls': [[[110, 380], [130, 570], [0, 0, 0], 1], [[110, 30], [130, 220], [0, 0, 0], 1], [[130, 550], [550, 570], [0, 0, 0], 1], [[530, 30], [550, 550], [0, 0, 0], 1], [[130, 30], [550, 50], [0, 0, 0], 1], [[380, 340], [420, 380], [0, 0, 0], 1], [[200, 160], [240, 200], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[10, 470], [60, 570], 202, [0, 255, 0]], [[40, 100], [90, 200], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 470, 'left': 10, 'bottom': 570, 'right': 60, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 333.46671561864}, {'name': 'red', 'goal': {'top': 100, 'left': 40, 'bottom': 200, 'right': 90, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 362.54409465767}]",7,"[{'wall': {'top': 380, 'left': 110, 'bottom': 570, 'right': 130}, 'walldist': 257.50000000001}, {'wall': {'top': 30, 'left': 110, 'bottom': 220, 'right': 130}, 'walldist': 318.35547422302}, {'wall': {'top': 550, 'left': 130, 'bottom': 570, 'right': 550}, 'walldist': 142.79968491543}, {'wall': {'top': 30, 'left': 530, 'bottom': 550, 'right': 550}, 'walldist': 142.49999999999}, {'wall': {'top': 30, 'left': 130, 'bottom': 50, 'right': 550}, 'walldist': 357.20031508457}, {'wall': {'top': 340, 'left': 380, 'bottom': 380, 'right': 420}, 'walldist': 27.200315084569}, {'wall': {'top': 160, 'left': 200, 'bottom': 200, 'right': 240}, 'walldist': 254.33879092884}]",10,"{'x': 300, 'y': 480}","{'x': 387.50000000001, 'y': 407.20031508457}",red,False,red,227,2553,101
